user_id,nombre_empresa,segmento,pais,plan,monto_mensual_usd,fecha_registro,fecha_ultimo_pago,estado_cuenta,metodo_pago,fecha_retiro,tipo_retiro,motivo_principal,motivo_secundario,lo_reemplaza_con,nps_salida,comentario_libre,fecha_primer_login,configuracion_empresa_completa,empleados_cargados,plan_cuentas_configurado,primer_factura_emitida,dias_primer_factura,integracion_banco_conectada,facturas_emitidas_mes1,facturas_emitidas_mes3,reportes_generados_mes3,usuarios_adicionales,modulo_nomina_activo,modulo_inventario_activo,modulo_cxc_activo,login_ultimos_30_dias,sesiones_promedio_semana,chat_tickets,chat_no_resueltos,chat_reaperturas,chat_csat_prom,chat_tpr_prom,wa_tickets,wa_deriva_agente,wa_negativos,tel_llamadas,tel_escalados,tel_nps_prom,usa_soporte,soporte_tickets_total,friccion,canal_mas_usado
U0602,García Medina Auditoría,Contador,México,Growth,35,2023-12-12,2024-02-12,activo,transferencia,,,,,,,,45272,si,si,si,si,9,no,39,88,4,2,no,no,si,si,5.7,1,0,0,3,4,0,0,0,0,0,,1,1,0,chat
U0603,Clínica Martínez & Cía,Pyme,México,Starter,19,2022-04-10,2023-10-16,inactivo,tarjeta,,,,,,,,44661,no,si,si,si,12,no,6,9,2,1,no,no,no,si,0.8,1,0,0,3,18,1,1,1,0,0,,1,2,1,chat
U0604,Vargas Hernández & Partners,Contador,República Dominicana,Growth,35,2023-05-22,2024-01-04,activo,tarjeta,,,,,,,,45068,si,si,si,si,4,no,27,65,6,1,no,no,si,si,2.3,0,0,0,,,2,2,0,0,0,,1,2,1,whatsapp
U0605,Pérez Rojas & Partners,Contador,Costa Rica,Starter,19,2022-05-31,2024-01-29,activo,tarjeta,,,,,,,,44712,si,si,si,si,2,no,40,59,13,1,no,no,si,si,6.4,2,0,0,3.5,15.5,0,0,0,0,0,,1,2,0,chat
U0606,Repuestos Cruz del Norte,Pyme,Colombia,Pro,49,2022-11-03,2024-02-28,activo,transferencia,,,,,,,,44868,si,si,si,si,3,no,7,11,7,3,no,no,no,si,2.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0607,Contabilidad Díaz & Partners,Contador,México,Pro,49,2023-06-07,2024-01-09,activo,PSE,,,,,,,,45084,si,no,si,si,4,no,33,77,12,4,si,no,no,si,4.7,1,0,0,3,13,2,2,1,0,0,,1,3,1,whatsapp
U0608,Ramos Cruz Contadores,Contador,Colombia,Pro,49,2023-01-03,2024-01-19,activo,PSE,,,,,,,,44929,si,si,si,si,2,si,18,40,12,5,no,no,si,si,5.1,2,1,1,3,13,0,0,0,0,0,,1,2,1,chat
U0609,Tienda Ortiz,Pyme,México,Growth,35,2023-02-20,2024-02-04,activo,tarjeta,,,,,,,,44977,si,no,si,si,2,no,34,47,9,2,no,si,si,si,2.1,1,0,0,3,6,1,1,0,0,0,,1,2,1,chat
U0610,Tienda García,Pyme,República Dominicana,Starter,19,2023-03-04,2024-02-25,activo,transferencia,,,,,,,,44989,si,si,no,si,3,no,27,62,10,2,no,si,si,si,2.1,1,0,0,4,16,1,1,0,0,0,,1,2,1,chat
U0611,Supermercado Cruz Plus,Pyme,Costa Rica,Growth,35,2023-03-24,2023-03-11,cancelado,tarjeta,,,,,,,,45009,si,no,no,si,8,no,12,25,3,2,no,si,no,si,0,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0612,Pérez Díaz Consultores,Contador,Ecuador,Pro,49,2023-04-11,2024-02-05,activo,PSE,,,,,,,,45027,si,si,si,si,3,si,10,21,14,1,no,no,si,si,3.6,3,2,1,2.333333333,12,1,0,0,0,0,,1,4,1,chat
U0613,Constructora Medina,Pyme,México,Growth,35,2022-08-31,2024-01-18,activo,tarjeta,,,,,,,,44804,si,no,si,si,3,no,40,68,0,1,no,no,no,si,2.9,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0614,García Jiménez Fiscalistas,Contador,México,Pro,49,2022-04-26,2024-02-14,activo,tarjeta,,,,,,,,44677,si,si,si,si,3,si,24,59,12,2,no,no,si,si,5.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0615,Supermercado Martínez S.R.L.,Pyme,Colombia,Pro,49,2022-04-01,2024-02-10,activo,transferencia,,,,,,,,44652,si,si,si,si,6,si,35,42,7,3,no,si,si,si,2.6,0,0,0,,,0,0,0,1,0,3,1,1,0,telefono
U0616,Torres Ortiz & Partners,Contador,Colombia,Starter,19,2022-12-18,2024-01-01,activo,tarjeta,,,,,,,,44913,si,si,no,si,6,no,31,47,10,2,no,no,no,si,6.6,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0617,Jiménez Torres Contadores,Contador,México,Enterprise,89,2022-10-29,2024-01-03,activo,transferencia,,,,,,,,44863,si,no,si,si,6,no,13,28,,1,no,no,si,si,2.5,0,0,0,,,1,0,0,0,0,,1,1,0,whatsapp
U0618,Hernández Rojas & Asociados,Contador,Colombia,Pro,49,2023-08-16,2024-01-04,activo,transferencia,,,,,,,,45154,si,si,si,si,10,si,39,76,7,5,no,no,si,si,4.2,0,0,0,,,0,0,0,1,0,5,1,1,0,telefono
U0619,Comidas Rápidas Ramírez,Pyme,Colombia,Growth,35,2022-10-12,2024-02-09,activo,tarjeta,,,,,,,,44846,si,si,si,si,6,no,29,54,1,2,no,no,no,si,6.6,1,0,0,5,19,0,0,0,1,0,3,1,2,0,chat
U0620,Farmacia Sánchez,Pyme,Colombia,Growth,35,2022-06-04,2024-01-24,activo,PSE,,,,,,,,44716,si,si,si,si,5,no,37,83,10,2,no,no,no,si,5.7,0,0,0,,,0,0,0,1,1,1,1,1,1,telefono
U0621,Asesoría Ortiz Auditoría,Contador,Panamá,Growth,35,2022-03-28,2023-11-01,cancelado,OXXO,,,,,,,,44648,no,si,no,no,,no,1,0,0,1,no,no,no,si,0,1,1,0,3,2,0,0,0,0,0,,1,1,1,chat
U0622,Morales López Contadores,Contador,Colombia,Pro,49,2023-10-15,2024-02-06,activo,transferencia,,,,,,,,45214,si,si,si,si,4,si,33,72,1,2,no,no,si,si,5.6,0,0,0,,,1,1,1,0,0,,1,1,1,whatsapp
U0623,Importadora Vargas,Pyme,República Dominicana,Starter,19,2023-04-21,2024-01-20,activo,tarjeta,,,,,,,,45037,si,si,si,si,8,no,19,47,,1,no,no,no,si,4.4,1,0,0,5,5,1,1,1,0,0,,1,2,1,chat
U0624,Ávila Flores & Partners,Contador,México,Growth,35,2023-06-28,2023-12-22,suspendido,tarjeta,2023-07-23,involuntario,tarjeta_vencida,,ninguno,,cambió de banco y no actualizó los datos de pago,45105,no,no,si,no,,no,0,,,2,no,no,no,si,1.3,1,1,1,1,10,0,0,0,0,0,,1,1,1,chat
U0625,Medina Ramírez Fiscalistas,Contador,Colombia,Enterprise,89,2023-10-15,2024-02-24,activo,tarjeta,,,,,,,,45214,si,no,si,si,10,si,26,59,9,4,si,no,no,si,1.8,1,1,0,3,4,0,0,0,0,0,,1,1,1,chat
U0626,Panadería Medina S.R.L.,Pyme,República Dominicana,Starter,19,2023-08-22,2024-02-19,activo,transferencia,,,,,,,,45160,si,si,si,si,8,no,26,41,11,2,no,no,si,si,4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0627,Ferretería Cruz,Pyme,Costa Rica,Starter,19,2023-07-15,2024-01-01,activo,PSE,,,,,,,,45122,si,si,si,si,9,no,24,37,0,1,no,si,no,si,5.3,2,0,0,5,12.5,1,0,0,1,0,4,1,4,0,chat
U0628,Distribuidora López & Cía,Pyme,México,Starter,19,2022-10-18,2024-01-03,activo,tarjeta,,,,,,,,44852,si,si,si,si,7,no,27,58,5,2,no,no,si,si,6.6,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0629,Jiménez Hernández Auditoría,Contador,Colombia,Pro,49,2022-05-05,2024-01-08,activo,tarjeta,,,,,,,,44686,si,si,si,si,8,si,32,57,11,6,no,no,si,si,6,1,0,0,3,14,1,1,0,0,0,,1,2,1,chat
U0630,Ávila Martínez Contadores,Contador,Panamá,Pro,49,2022-07-09,2023-08-04,suspendido,tarjeta,2023-11-13,involuntario,disputa_bancaria,,ninguno,,disputa bancaria en proceso,44751,no,no,no,si,15,no,4,7,1,1,no,no,no,no,1,1,1,1,1,23,0,0,0,0,0,,1,1,1,chat
U0631,Importadora Martínez,Pyme,Ecuador,Pro,49,2023-12-10,2023-08-22,suspendido,tarjeta,,,,,,,,45270,no,no,si,no,,no,0,1,1,2,no,no,no,si,0.5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0632,Distribuidora Ortiz & Hijos,Pyme,México,Enterprise,89,2022-09-22,2023-05-16,cancelado,tarjeta,2023-05-17,involuntario,disputa_bancaria,,ninguno,,transferencia rechazada dos meses consecutivos,44826,no,si,si,no,,si,1,,2,6,si,no,no,no,0,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0633,Ávila Rodríguez Auditoría,Contador,Colombia,Pro,49,2022-05-28,2024-01-28,activo,tarjeta,,,,,,,,44709,si,si,si,si,10,si,11,20,7,1,no,no,si,si,6.7,1,0,0,3,22,0,0,0,1,0,5,1,2,0,chat
U0634,Medina Ortiz Consultores,Contador,Colombia,Starter,19,2023-08-09,2024-02-19,activo,tarjeta,,,,,,,,45147,si,si,si,si,5,no,37,67,10,1,no,no,si,si,5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0635,Pérez Medina & Asociados,Contador,Colombia,Starter,19,2023-02-04,2024-02-14,activo,tarjeta,,,,,,,,44961,si,si,no,si,3,no,26,43,9,1,no,no,no,si,6.9,3,1,0,3.333333333,18,0,0,0,0,0,,1,3,1,chat
U0636,Importadora Martínez S.A.,Pyme,Ecuador,Growth,35,2023-03-23,2024-02-16,activo,transferencia,,,,,,,,45008,si,si,si,si,6,no,24,54,15,2,no,si,si,si,4,1,0,0,5,4,1,1,0,0,0,,1,2,1,chat
U0637,Transporte Torres,Pyme,Costa Rica,Pro,49,2022-05-05,2024-02-29,activo,OXXO,,,,,,,,44686,si,si,no,si,10,si,13,18,2,1,si,no,si,si,6.5,0,0,0,,,1,1,1,1,0,3,1,2,1,whatsapp
U0638,Salinas Torres Contadores,Contador,Ecuador,Starter,19,2023-07-02,2023-11-27,inactivo,tarjeta,,,,,,,,45109,no,si,si,no,,no,2,5,1,2,no,no,no,si,0.3,1,0,0,4,8,0,0,0,0,0,,1,1,0,chat
U0639,Distribuidora Díaz,Pyme,México,Enterprise,89,2023-11-08,2024-02-14,activo,tarjeta,,,,,,,,45238,si,si,si,si,2,no,13,29,11,2,no,no,si,si,4.7,2,2,1,1,8.5,1,0,1,0,0,,1,3,1,chat
U0640,Ramos Ortiz Auditoría,Contador,México,Growth,35,2022-02-06,2024-02-16,activo,OXXO,,,,,,,,44598,si,no,no,si,4,no,14,27,0,1,no,no,no,si,5.4,1,0,0,4,10,1,1,0,0,0,,1,2,1,chat
U0641,Ferretería López,Pyme,México,Starter,19,2023-07-01,2023-08-19,cancelado,OXXO,,,,,,,,45108,no,no,no,si,1,no,5,10,,2,no,no,no,no,0,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0642,Supermercado Vargas,Pyme,Costa Rica,Growth,35,2022-08-05,2024-01-12,inactivo,tarjeta,2023-09-16,voluntario,soporte_deficiente,,no_sabe,,,44778,no,no,si,no,,no,0,,2,1,no,si,no,si,1.2,0,0,0,,,0,0,0,1,1,1,1,1,1,telefono
U0643,Repuestos Rojas,Pyme,Panamá,Starter,19,2022-05-25,2024-01-02,activo,tarjeta,,,,,,,,44706,si,si,si,si,8,no,19,30,1,2,no,no,si,si,5.7,2,1,1,3,24.5,1,1,0,0,0,,1,3,1,chat
U0644,Asesoría Medina & Asociados,Contador,Colombia,Growth,35,2022-02-21,2023-06-25,suspendido,tarjeta,,,,,,,,44613,no,no,si,si,1,no,12,29,4,1,no,no,si,no,0.4,1,0,0,4,10,0,0,0,0,0,,1,1,0,chat
U0645,Morales Reyes Fiscalistas,Contador,Colombia,Pro,49,2023-09-23,2024-02-21,activo,tarjeta,,,,,,,,45192,si,si,si,si,2,si,24,43,4,4,no,no,no,si,5.2,2,0,0,4.5,11,0,0,0,0,0,,1,2,0,chat
U0646,Agropecuaria González,Pyme,Costa Rica,Growth,35,2022-11-26,2023-10-25,inactivo,transferencia,,,,,,,,44891,no,si,si,no,,no,0,2,0,2,no,no,si,si,1,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0647,Repuestos Medina,Pyme,Colombia,Growth,35,2023-12-15,2024-01-11,activo,tarjeta,,,,,,,,45275,no,no,no,si,2,no,38,53,11,1,no,si,si,si,4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0648,Ferretería González & Cía,Pyme,República Dominicana,Growth,35,2022-06-11,2024-02-01,activo,tarjeta,,,,,,,,44723,no,si,si,si,8,no,40,66,5,1,no,no,si,si,5,0,0,0,,,1,1,1,1,0,1,1,2,1,whatsapp
U0649,Hernández Jiménez Auditoría,Contador,Panamá,Pro,49,2023-05-03,2024-01-14,activo,tarjeta,,,,,,,,45049,si,si,no,si,7,si,31,41,5,4,no,no,si,si,3.2,1,1,0,1,19,0,0,0,0,0,,1,1,1,chat
U0650,Distribuidora Torres,Pyme,Ecuador,Growth,35,2022-02-08,2024-02-15,activo,tarjeta,,,,,,,,44600,si,si,si,si,3,no,22,42,14,2,no,no,no,si,4.8,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0651,Importadora Vargas Express,Pyme,Colombia,Starter,19,2023-06-27,2023-11-13,cancelado,tarjeta,2024-01-13,involuntario,tarjeta_vencida,,ninguno,,"tarjeta rechazada, no respondió a los intentos de contacto",45104,no,no,si,si,19,no,10,,1,2,no,si,no,no,0,1,0,0,3,17,1,0,0,1,0,3,1,3,0,chat
U0652,Medina Ortiz Auditoría,Contador,Costa Rica,Growth,35,2022-07-18,2024-01-10,activo,transferencia,,,,,,,,44760,si,si,si,si,6,no,22,44,14,1,no,no,si,si,6.3,1,0,0,4,4,0,0,0,0,0,,1,1,0,chat
U0653,Transporte Rojas Plus,Pyme,Costa Rica,Starter,19,2023-10-23,2024-01-14,activo,tarjeta,,,,,,,,45222,si,no,si,si,5,no,17,40,1,1,no,si,no,si,6.6,2,0,0,3,24,2,1,0,0,0,,1,4,1,chat
U0654,Constructora Rodríguez,Pyme,Colombia,Starter,19,2023-07-05,2024-02-20,activo,tarjeta,,,,,,,,45112,si,si,no,si,8,no,40,93,1,1,no,si,no,si,1.9,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0655,Panadería Rodríguez,Pyme,México,Growth,35,2023-03-06,2024-02-13,activo,PSE,,,,,,,,44991,si,si,si,si,3,no,21,49,12,1,no,no,no,si,2.3,0,0,0,,,2,1,1,0,0,,1,2,1,whatsapp
U0656,Repuestos Cruz,Pyme,Costa Rica,Pro,49,2023-01-20,2023-10-28,suspendido,tarjeta,2024-01-01,involuntario,disputa_bancaria,,ninguno,,,44946,no,no,si,si,3,si,7,,0,6,no,no,no,si,1.2,1,1,1,2,13,0,0,0,0,0,,1,1,1,chat
U0657,Hernández Pérez Fiscalistas,Contador,México,Growth,35,2022-05-20,2024-01-13,activo,transferencia,,,,,,,,44701,si,no,si,si,2,no,19,35,10,1,no,no,si,si,5,1,1,1,1,25,0,0,0,0,0,,1,1,1,chat
U0658,Tienda Flores,Pyme,Costa Rica,Starter,19,2022-05-20,2024-01-30,activo,tarjeta,,,,,,,,44701,si,no,si,si,4,no,16,40,8,2,no,no,si,si,5,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0659,Distribuidora Cruz Express,Pyme,Colombia,Pro,49,2023-09-19,2023-10-20,suspendido,PSE,2023-10-24,involuntario,tarjeta_vencida,,ninguno,,,45188,si,si,si,si,11,no,9,,3,1,si,no,no,si,0.3,1,0,0,3,7,1,1,0,0,0,,1,2,1,chat
U0660,Vargas Sánchez Consultores,Contador,Colombia,Pro,49,2023-04-19,2024-02-16,activo,tarjeta,,,,,,,,45035,si,no,si,si,4,si,3,4,6,5,no,no,no,si,6.8,3,0,0,3.666666667,19.66666667,0,0,0,0,0,,1,3,0,chat
U0661,Clínica López,Pyme,México,Pro,49,2023-08-29,2023-10-21,cancelado,PSE,2023-05-14,voluntario,precio_alto,,Siigo,3,,45167,no,no,no,si,10,no,10,,1,6,no,no,si,si,0,0,0,0,,,2,2,0,0,0,,1,2,1,whatsapp
U0662,Comidas Rápidas Rodríguez,Pyme,República Dominicana,Starter,19,2023-06-28,2024-02-21,activo,transferencia,,,,,,,,45105,si,no,si,si,10,no,12,26,1,2,no,si,si,si,3,0,0,0,,,0,0,0,1,0,4,1,1,0,telefono
U0663,Panadería Martínez,Pyme,México,Starter,19,2023-02-21,2023-03-09,cancelado,tarjeta,2023-12-16,voluntario,precio_alto,integracion_faltante,Contpaqi,,,44978,no,no,no,si,19,no,9,,2,1,no,si,no,si,0,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0664,Salinas Hernández Contadores,Contador,Colombia,Pro,49,2023-08-08,2024-01-02,activo,OXXO,,,,,,,,45146,si,no,si,si,4,si,15,23,3,2,no,no,si,si,3,0,0,0,,,0,0,0,1,1,2,1,1,1,telefono
U0665,Distribuidora Reyes del Norte,Pyme,República Dominicana,Starter,19,2023-04-21,2024-01-01,activo,PSE,,,,,,,,45037,si,si,si,si,1,no,14,35,13,1,no,no,si,si,6.6,2,1,0,3.5,11,0,0,0,0,0,,1,2,1,chat
U0666,Panadería Martínez del Norte,Pyme,Colombia,Pro,49,2023-12-16,2023-10-05,cancelado,transferencia,,,,,,,,45276,no,no,no,no,,no,0,1,1,3,si,no,no,si,0,2,0,0,4,7,0,0,0,0,0,,1,2,0,chat
U0667,Morales Morales & Partners,Contador,Colombia,Enterprise,89,2023-11-22,2024-01-04,activo,tarjeta,,,,,,,,45252,si,si,no,si,6,si,34,43,8,6,no,no,no,si,6.4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0668,Tienda Flores,Pyme,México,Growth,35,2023-12-23,2024-02-15,activo,transferencia,,,,,,,,45283,si,si,si,si,7,no,22,28,5,2,no,si,no,si,2.8,0,0,0,,,1,0,1,0,0,,1,1,1,whatsapp
U0669,Panadería Flores,Pyme,México,Pro,49,2023-08-18,2023-12-10,suspendido,transferencia,,,,,,,,45156,si,no,no,si,17,no,4,9,2,3,si,no,no,no,0.5,4,1,1,4.25,6.5,0,0,0,0,0,,1,4,1,chat
U0670,Constructora Rodríguez,Pyme,Costa Rica,Starter,19,2022-03-06,2024-01-29,activo,tarjeta,,,,,,,,44626,si,no,si,si,8,no,10,16,15,2,no,no,si,si,6.4,1,0,0,5,7,0,0,0,0,0,,1,1,0,chat
U0671,Taller Martínez,Pyme,República Dominicana,Pro,49,2023-04-08,2024-02-21,activo,transferencia,,,,,,,,45024,si,si,no,si,9,si,11,27,13,4,no,no,si,si,1.9,0,0,0,,,0,0,0,1,0,3,1,1,0,telefono
U0672,Hernández Rodríguez Contadores,Contador,Colombia,Growth,35,2022-07-03,2024-01-05,activo,tarjeta,,,,,,,,44745,si,si,si,si,7,no,18,29,0,1,no,no,si,si,6.7,1,1,1,2,24,1,1,0,0,0,,1,2,1,chat
U0673,Constructora Hernández,Pyme,Colombia,Starter,19,2023-10-05,2024-01-27,activo,OXXO,,,,,,,,45204,si,si,no,si,10,no,38,78,11,2,no,si,si,si,1.9,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0674,Comidas Rápidas Jiménez Express,Pyme,Costa Rica,Starter,19,2022-07-13,2024-02-25,activo,PSE,,,,,,,,44755,si,no,si,si,1,no,35,44,,1,no,si,si,si,3.8,0,0,0,,,1,1,1,0,0,,1,1,1,whatsapp
U0675,Constructora Morales,Pyme,Costa Rica,Pro,49,2023-05-13,2024-02-14,activo,tarjeta,,,,,,,,45059,no,no,si,si,9,si,38,50,,4,si,no,no,si,4.4,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0676,Importadora López,Pyme,Panamá,Starter,19,2022-09-24,2024-01-24,activo,OXXO,,,,,,,,44828,si,si,si,si,6,no,8,15,11,1,no,si,si,si,5.1,3,1,1,3.666666667,12,0,0,0,0,0,,1,3,1,chat
U0677,Tienda Hernández,Pyme,Ecuador,Growth,35,2022-06-14,2024-01-19,activo,tarjeta,,,,,,,,44726,si,si,si,si,9,no,13,22,5,1,no,no,no,si,4.2,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0678,Taller López del Norte,Pyme,Ecuador,Growth,35,2023-03-28,2024-01-12,activo,tarjeta,,,,,,,,45013,si,si,si,si,2,no,21,37,6,2,no,no,no,si,4.3,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0679,Repuestos Ortiz Express,Pyme,México,Enterprise,89,2023-07-01,2024-02-28,activo,tarjeta,,,,,,,,45108,si,si,no,si,9,no,28,56,,3,no,no,si,si,3.8,1,0,0,5,16,0,0,0,0,0,,1,1,0,chat
U0680,Hernández Ortiz Fiscalistas,Contador,Colombia,Enterprise,89,2023-07-14,2023-06-19,cancelado,transferencia,2023-04-23,voluntario,cambio_de_negocio,soporte_lento,Siigo,1,,45121,si,no,no,si,19,no,9,17,3,1,si,no,no,no,0,2,1,1,1.5,6.5,2,1,2,0,0,,1,4,1,chat
U0681,Medina Morales Fiscalistas,Contador,República Dominicana,Enterprise,89,2023-11-14,2024-02-06,activo,transferencia,,,,,,,,45244,si,si,no,si,10,si,28,41,9,1,no,no,si,si,5.1,1,0,0,4,9,1,0,0,1,1,4,1,3,1,chat
U0682,Pérez Rojas Consultores,Contador,Costa Rica,Enterprise,89,2022-05-23,2024-01-08,activo,tarjeta,,,,,,,,44704,si,si,no,si,1,no,36,82,11,2,no,no,si,si,4.1,2,2,2,1.5,22.5,1,1,0,0,0,,1,3,1,chat
U0683,Repuestos Ramírez,Pyme,Colombia,Starter,19,2023-10-19,2024-02-03,activo,tarjeta,,,,,,,,45218,si,no,si,si,7,no,34,71,,1,no,si,no,si,3.1,1,0,0,4,16,1,0,0,0,0,,1,2,0,chat
U0684,Transporte Rojas S.A.,Pyme,República Dominicana,Growth,35,2022-03-31,2023-07-21,cancelado,tarjeta,,,,,,,,44651,no,no,si,si,2,no,5,12,2,1,no,si,si,no,0,0,0,0,,,1,1,1,0,0,,1,1,1,whatsapp
U0685,Morales Díaz Fiscalistas,Contador,México,Growth,35,2023-03-14,2024-01-24,activo,tarjeta,,,,,,,,44999,si,si,no,si,10,no,40,96,6,2,no,no,si,si,4,0,0,0,,,0,0,0,1,0,5,1,1,0,telefono
U0686,Hernández González Contadores,Contador,Panamá,Starter,19,2023-03-31,2024-01-27,activo,PSE,,,,,,,,45016,si,si,si,si,2,no,28,41,6,2,no,no,no,si,2.7,0,0,0,,,1,0,0,0,0,,1,1,0,whatsapp
U0687,Ramos Torres Auditoría,Contador,México,Enterprise,89,2022-05-23,2024-02-01,inactivo,tarjeta,,,,,,,,44704,si,no,si,si,10,no,5,10,4,1,no,no,si,no,0.7,2,0,0,4,13.5,0,0,0,2,2,2,1,4,1,chat
U0688,Ávila Ramírez Auditoría,Contador,México,Growth,35,2023-08-28,2024-01-06,activo,tarjeta,,,,,,,,45166,si,si,si,si,5,no,29,63,4,2,no,no,si,si,3.5,1,0,0,5,17,1,1,0,0,0,,1,2,1,chat
U0689,Constructora Ortiz,Pyme,México,Growth,35,2022-05-21,2024-02-23,activo,tarjeta,,,,,,,,44702,si,si,no,si,6,no,12,21,10,1,no,no,no,si,1.7,1,1,0,2,9,1,1,0,1,1,3,1,3,1,chat
U0690,Contabilidad Hernández Fiscalistas,Contador,República Dominicana,Growth,35,2023-07-27,2024-01-15,activo,tarjeta,,,,,,,,45134,si,si,no,si,7,no,32,57,3,1,no,no,si,si,4.4,2,1,0,3.5,16.5,1,0,0,0,0,,1,3,1,chat
U0691,Tienda Ortiz & Cía,Pyme,Costa Rica,Growth,35,2022-05-08,2024-02-27,activo,tarjeta,,,,,,,,44689,si,si,no,si,9,no,13,29,0,2,no,no,no,si,4.5,1,0,0,4,24,1,1,0,1,0,4,1,3,1,chat
U0692,Agropecuaria Cruz & Cía,Pyme,Colombia,Starter,19,2022-03-10,2024-01-24,activo,transferencia,,,,,,,,44630,no,no,si,no,,no,2,2,8,1,no,si,si,si,2.6,2,0,0,4,16.5,0,0,0,0,0,,1,2,0,chat
U0693,Hernández González & Partners,Contador,Ecuador,Pro,49,2023-01-18,2024-02-06,activo,tarjeta,,,,,,,,44944,no,no,si,si,9,si,21,33,,2,si,no,no,si,4.6,1,0,0,4,10,0,0,0,0,0,,1,1,0,chat
U0694,Clínica Díaz,Pyme,Colombia,Pro,49,2022-05-19,2024-01-04,activo,tarjeta,,,,,,,,44700,si,si,si,si,2,no,32,48,2,1,no,no,si,si,2.1,1,1,0,3,9,1,0,0,0,0,,1,2,1,chat
U0695,Agropecuaria González Plus,Pyme,Costa Rica,Starter,19,2022-07-18,2024-01-12,activo,transferencia,,,,,,,,44760,si,si,si,si,7,no,40,90,8,1,no,si,si,si,3.6,0,0,0,,,1,1,0,1,1,2,1,2,1,whatsapp
U0696,Constructora Medina,Pyme,República Dominicana,Pro,49,2022-10-05,2024-02-14,activo,tarjeta,,,,,,,,44839,no,si,si,si,9,si,10,23,4,4,si,si,no,si,3.2,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0697,Distribuidora Pérez,Pyme,Colombia,Starter,19,2023-05-12,2024-02-28,activo,PSE,,,,,,,,45058,si,si,si,si,4,no,21,27,1,1,no,no,no,si,1.9,0,0,0,,,0,0,0,1,0,3,1,1,0,telefono
U0698,Constructora Vargas Plus,Pyme,Colombia,Pro,49,2023-09-21,2024-03-01,activo,tarjeta,,,,,,,,45190,no,si,si,no,,no,0,2,2,2,no,si,si,si,4.7,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0699,Tienda Morales S.R.L.,Pyme,México,Starter,19,2022-05-15,2023-08-19,suspendido,transferencia,,,,,,,,44696,no,no,no,si,1,no,12,26,0,2,no,no,no,si,0.7,0,0,0,,,1,0,0,1,0,4,1,2,0,whatsapp
U0700,Tienda Hernández del Norte,Pyme,Ecuador,Starter,19,2022-11-08,2024-02-22,activo,tarjeta,,,,,,,,44873,si,no,no,si,6,no,27,42,15,1,no,no,si,si,4.1,0,0,0,,,1,1,0,0,0,,1,1,1,whatsapp
U0701,Importadora Ortiz S.A.,Pyme,Colombia,Starter,19,2023-12-09,2024-01-08,activo,tarjeta,,,,,,,,45269,si,no,si,si,1,no,17,25,14,2,no,no,si,si,2.9,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0702,Ferretería Martínez,Pyme,Colombia,Growth,35,2023-08-31,2024-01-08,activo,PSE,,,,,,,,45169,no,no,si,no,,no,1,0,5,2,no,si,no,si,6.1,0,0,0,,,0,0,0,0,0,,0,0,0,ninguno
U0703,Supermercado Díaz,Pyme,Colombia,Starter,19,2023-09-09,2024-02-27,activo,tarjeta,,,,,,,,45178,no,no,si,no,,no,0,0,1,2,no,no,si,si,1.7,1,0,0,4,23,1,0,0,0,0,,1,2,0,chat
U0704,Importadora Rojas,Pyme,Costa Rica,Starter,19,2023-08-17,2024-01-11,activo,PSE,,,,,,,,45155,no,si,si,si,7,no,9,13,7,2,no,si,no,si,3,0,0,0,,,1,0,0,2,1,4,1,3,1,telefono
U0705,Farmacia González S.R.L.,Pyme,Colombia,Growth,35,2022-01-15,2024-02-15,activo,tarjeta,,,,,,,,44576,si,si,si,si,5,no,38,64,8,1,no,no,si,si,2.9,0,0,0,,,2,2,0,0,0,,1,2,1,whatsapp
